Name	Description	Lat	Long
Kyle Greentree	Victoria	48.428388	-123.365627
Lukas Kaspar	Litvinov		
Antti Pihlstrom	Vantaa		
Alexander Nikulin	Perm		
Tobias Stephan	Zurich		
Ryan Stone	Calgary	51.045074	-114.059049
Casey Borer	Minneapolis	44.983812	-93.26872
Tim Conboy	Farmington	44.640766	-93.143514
Chris Minard	Owen Sound	44.569001	-80.940608
Greg Stewart	Waterloo	43.463906	-80.521829
Cory Murphy	Kanata	45.308778	-75.897573
Greg Moore	Lisbon	44.031283	-70.104949
Ville Koistinen	Oulu		
Boris Valabik	Nitra		
Erik Ersberg	Sala		
Garrett Stafford	Los Angeles	34.047812	-118.253117
Stefan Meyer	Fox Valley	50.464983	-109.485644
Matt Smaby	Minneapolis	44.98284	-93.269063
Robbie Earl	Chicago	41.877077	-87.628987
T.J. Hensick	Howell	42.607365	-83.929618
Corey Locke	Toronto	43.652976	-79.382856
Liam Reddox	Whitby	43.897659	-78.940855
Aaron Voros	Vancouver	49.260787	-123.112918
Brett Sterling	Los Angeles	34.047812	-118.253117
Jason Jaffray	Rimbey	52.641176	-114.235972
Dane Byers	Nipawin	53.362345	-104.012758
Clay Wilson	Sturgeon Lake	46.381527	-92.825468
Colin Stuart	Rochester	44.022162	-92.46641
Curtis McElhinney	London	42.98782	-81.241753
Jesse Winchester	Long Sault	49.218644	-81.032036
Cody Bass	Owen Sound	44.569001	-80.940608
Darryl Boyce	Summerside	46.393206	-63.789885
Drew MacIntyre	Charlottetown	46.238953	-63.131711
Sami Lepisto	Espoo		
Mattias Ritola	Borlange		
Nicklas Bergfors	Sodertalje		
Kyle Turris	New Westminster	49.204145	-122.919914
Mason Raymond	Calgary	51.045074	-114.059049
Kyle Chipchura	Westlock	54.152103	-113.850836
Kris Russell	Red Deer	52.267767	-113.811302
Johnny Boychuk	Edmonton	53.544455	-113.490859
Mark Fistric	Edmonton	53.544455	-113.490859
Bryan Little	Edmonton	53.544455	-113.490859
Kris Versteeg	Lethbridge	49.695619	-112.840572
Devin Setoguchi	Taber	49.785865	-112.149465
Jordan Hendry	Nokomis	51.508704	-105.009077
B.J. Crombeen	Denver	39.737151	-104.985574
Tanner Glass	Regina	50.454439	-104.605965
Brian Lee	Fargo	46.876967	-96.790405
Alex Goligoski	Grand Rapids	47.237015	-93.530275
Jack Hillen	Minnetonka	44.920958	-93.469098
Peter Mueller	Bloomington	44.840421	-93.300993
Erik Johnson	Bloomington	44.840421	-93.30065
Mike Lundin	Burnsville	44.767491	-93.278831
Kyle Okposo	St. Paul	44.953315	-93.090776
Matt Niskanen	Virginia	47.52313	-92.536294
Jake Dowell	Eau Claire	44.811675	-91.498759
Jack Skille	Madison	43.073458	-89.401614
Marc Staal	Thunder Bay	48.382269	-89.246933
Mike Brown	Northbrook	42.121774	-87.844579
Justin Abdelkader	Muskegon	43.234039	-86.249317
Matt D'Agostini	Sault Ste. Marie	46.521978	-84.344115
Tyler Kennedy	Sault Ste. Marie	46.521978	-84.344115
Claude Giroux	Hearst	49.689408	-83.666718
Matt Hunwick	Warren	42.490341	-83.027649
Sam Gagner	London	42.98782	-81.241753
Jared Boll	Charlotte	35.225032	-80.840213
David Jones	Guelph	43.545259	-80.249781
Mike Weber	Pittsburgh	40.443127	-79.962133
Shawn Matthias	Mississauga	43.588039	-79.64253
Steve Downie	Newmarket	44.059072	-79.461206
Brian Elliott	Newmarket	44.059072	-79.461206
Theo Peckham	Richmond Hill	43.883158	-79.440661
Daniel Winnik	Toronto	43.104333	-79.421096
Matt Moulson	North York	43.760977	-79.410756
Andrew Cogliano	Toronto	43.652976	-79.382856
Cal Clutterbuck	Welland	42.991536	-79.246783
Nick Foligno	Buffalo	42.886492	-78.878606
Patrick Kane	Buffalo	42.886492	-78.878606
James Sheppard	Halifax	44.649756	-77.575912
Derick Brassard	Hull	45.429158	-75.713009
Tom Sestito	Utica	43.101252	-75.232478
Bobby Ryan	Cherry Hill	39.926781	-75.023514
Jonathan Bernier	Laval	45.606183	-73.712599
Marc-Andre Gragnani	Montreal	45.511528	-73.550721
Torrey Mitchell	Montreal	45.511528	-73.550721
Jonathan Quick	Milford	41.231184	-73.063851
David Perron	Sherbrooke	45.400915	-71.882336
Chris Bourque	Boston	42.357025	-71.063509
Brian Boyle	Hingham	42.24169	-70.890692
Ted Purcell	St. John's	47.559391	-52.709162
Andrew Murray	Selkirk	50.143794	-96.875592
Darren Helm	Winnipeg	49.898957	-97.136776
Jonathan Toews	Winnipeg	49.898957	-97.136776
Cody McLeod	Binscarth	50.624537	-101.286576
Andrew Ebbett	Vernon	50.267128	-119.270725
Milan Lucic	Vancouver	49.260787	-123.112918
Carey Price	Vancouver	49.260787	-123.112918
Ryan O'Byrne	Victoria	48.428388	-123.365627
Sergei Kostitsyn	Novopolotsk		
Ondrej Pavelec	Kladno		
Martin Hanzal	Pisek		
Jiri Tlusty	Slany		
Vladimir Sobotka	Trebic		
Daniel Taylor	Plymouth		
Tuukka Rask	Savonlinna		
Lauri Korpikoski	Turku		
Thomas Greiss	Straubing		
Niklas Hjalmarsson	Eksjo		
Nicklas Backstrom	Gavle		
Jonathan Ericsson	Karlskrona		
Tobias Enstrom	Nordingra		
Anton Stralman	Tibro		
Jonas Hiller	Felben Wellhausen		
Kris Chucko	Burnaby	49.2293	-123.002115
Mitch Fritz	Osoyoos	49.032265	-119.466887
Brian Salcido	Hermosa Beach	33.862261	-118.398319
Geoff Kinrade	Nelson	49.49278	-117.29417
Scott Lehman	Ft. McMurray	56.726041	-111.380706
Justin Pogge	Fort McMurray	56.726795	-111.379333
Riley Armstrong	Saskatoon	52.13249	-106.683119
Nate Raduns	Sauk Rapids	45.591999	-94.16616
Aaron MacKenzie	Terrace Bay	48.784183	-87.096266
Jamie Fraser	Sarnia	42.974013	-82.402011
Grant Lewis	Upper Saint Clair	40.333137	-80.081322
Kurtis McLean	Kirkland Lake	48.150969	-80.03312
Phil Oreskovic	North York	43.760977	-79.410756
Sean Bentivoglio	Thorold	43.108599	-79.215297
Kevin Quick	Buffalo	42.886492	-78.878606
Jamie Fritsch	Odenton	39.084365	-76.698859
David Sloane	Ambler	40.154609	-75.221921
Josh Tordjman	Montreal	45.511528	-73.550721
Brent Krahn	Winnipeg	49.898957	-97.136776
Brett Skinner	Brandon	49.848577	-99.950312
John Negrin	Vancouver	49.260787	-123.112918
Cam Paddock	Vancouver	49.260787	-123.112918
Jakub Petruzalek	Litvinov		
Petr Vrana	Sternberk		
Riku Helenius	Palkane		
Janne Pesonen	Suomussalmi		
Martins Karsums	Riga		
Viktor Tikhonov	Riga		
Jonas Frogren	Falun		
Janne Niskala	Vasteras		
Per Ledin	Lulea		
Jon Kalinski	Bonnyville	54.267034	-110.749752
John Curry	Shorewood	44.900847	-93.583901
Derek Peltier	Plymouth	45.009654	-93.45413
Dwight Helminen	Hancock	47.126991	-88.580815
Jared Ross	Huntsville	34.730214	-86.584562
Patrick Davis	Sterling	44.033208	-84.022693
Wes O'Neill	Essex	42.171022	-82.817214
Chris Durno	Scarborough	43.776935	-79.231481
Ryan Vesce	Lloyd Harbor	40.903769	-73.459814
Jaime Sifers	Stratford	41.183916	-73.134781
Ivan Vishnevskiy	Barnaul	53.367131	83.749816
Radek Smolenak	Praha		
Mikko Lehtonen	Espoo		
Oskar Osala	Vaasa		
Vladimir Mihalik	Presov		
Peter Olvecky	Trencin		
Jonas Junland	Linkoping		
Raymond Sawada	Richmond	49.159596	-123.105674
Raymond Macias	Long Beach	33.770316	-118.194047
Tyler Sloan	Calgary	51.045074	-114.059049
Matt Climie	Leduc	53.258305	-113.549946
Nathan Oystrick	Regina	50.454439	-104.605965
Mike McKenna	St. Louis	38.625549	-90.194576
Luca Caputi	Toronto	43.652976	-79.382856
Mike Vernace	Toronto	43.652976	-79.382856
Christian Hanson	Glens Falls	43.309518	-73.644466
Joe Callahan	Abington	42.104875	-70.945558
Troy Bodie	Portage La Prairie	49.972197	-98.289257
Anssi Salmela	Nokia		
Oscar Moller	Stockholm		
Ben Maxwell	North Vancouver	49.322775	-123.070743
Brett Festerling	Prince George	53.918205	-122.748299
Spencer Machacek	Lethbridge	49.695619	-112.840572
Byron Bitz	Saskatoon	52.13249	-106.683119
Warren Peters	Saskatoon	52.13249	-106.683119
Paul Szczechura	Brantford	43.138841	-105.265139
Mike Sauer	St. Cloud	45.557468	-94.166978
Taylor Chorney	Thunder Bay	48.382269	-89.246933
Joel Rechlicz	Brookfield	43.060015	-88.105757
Tim Stapleton	Forest Park	41.879456	-87.813566
Peter Mannino	Farmington Hills	42.499852	-83.370495
Sean Collins	Troy	42.604532	-83.150967
Bryan Rodney	London	42.98782	-81.241753
Cal O'Reilly	Toronto	43.104333	-79.421096
Kenndal McArdle	Toronto	43.652976	-79.382856
Ty Wishart	Belleville	44.163313	-77.386545
Philippe Dupuis	Laval	45.606183	-73.712599
Jeff Drouin-Deslauriers	St-Jean-Richelieu	45.306043	-73.258286
Pierre-Luc Letourneau-Leblond	Levis	46.740615	-71.235477
Nikita Filatov	Moscow	55.770655	37.605029
Andre Deveaux	Freeport		
Michal Repik	Vlasim		
Maksim Mayorov	Leninogorsk		
Fabian Brunnstrom	Jonstorp		
Joey Crabb	Anchorage	61.214823	-149.885383
Tim Wallace	Anchorage	61.214823	-149.885383
Brandon Segal	Richmond	49.159596	-123.105674
Karl Alzner	Burnaby	49.2293	-123.002115
Jason Garrison	Burnaby	49.2293	-123.002115
T.J. Oshie	Mt. Vernon	48.421518	-122.331468
David Van Der Gulik	Abbotsford	49.055557	-122.329467
Patrick Dwyer	Spokane	47.658043	-117.42451
Jay Beagle	Calgary	51.045074	-114.059049
T.J. Galiardi	Calgary	51.045074	-114.059049
Zach Boychuk	Airdrie	51.291935	-114.014268
David Schlemko	Edmonton	53.544455	-113.490859
Trevor Lewis	Salt Lake City	40.759967	-111.896109
Brett Sutter	Viking	53.096111	-111.776351
Zack Smith	Maple Creek	49.90668	-109.479758
Derek Dorsett	Kindersley	51.467609	-109.15465
Steve MacIntyre	Brock	51.441269	-108.718144
Darroll Powe	Saskatoon	52.13249	-106.683119
Luke Schenn	Saskatoon	52.13249	-106.683119
Ben Bishop	Denver	39.737151	-104.985574
Tyson Strachan	Melfort	52.860862	-104.61389
Brett Carson	Regina	50.454439	-104.605965
Brendan Mikkelson	Regina	50.454439	-104.605965
Blake Wheeler	Plymouth	45.009654	-93.45413
Matt Hendricks	Blaine	45.161611	-93.234034
Davis Drewiske	Hudson	44.974451	-92.753591
Chris Butler	St. Louis	38.625549	-90.194576
Chris Porter	Thunder Bay	48.382269	-89.246933
Ryan Jones	Chatham	42.407626	-88.185303
Al Montoya	Chicago	41.877077	-87.628987
Corey Potter	Lansing	42.733148	-84.55577
Nathan Gerbe	Oxford	42.842082	-83.264878
Kevin Westgarth	Amherstburg	42.100057	-83.10262
Kevin Porter	Detroit	42.33241	-83.047363
Matt Beleskey	Windsor	42.314259	-83.037386
Dustin Jeffrey	Sarnia	42.974013	-82.402011
Brad Staubitz	Bright's Grove	43.033599	-82.252245
Drew Doughty	London	42.98782	-81.241753
Jamie McGinn	Fergus	43.705961	-80.377835
Steve Mason	Oakville	43.467542	-79.687181
John Mitchell	Oakville	43.467542	-79.687181
Alex Pietrangelo	King City	43.928994	-79.527949
Derek Joslin	Richmond Hill	43.883158	-79.440661
Chris Stewart	Toronto	43.104333	-79.421096
Matt Halischuk	Toronto	43.652976	-79.382856
Matt Pelech	Toronto	43.652976	-79.382856
Steven Stamkos	Markham	43.858216	-79.337304
Paul Bissonnette	Welland	42.991536	-79.246783
John Scott	St. Catharines	43.159613	-79.243707
Wayne Simmonds	Scarborough	43.776935	-79.231481
James Neal	Whitby	43.897659	-78.940855
Tim Kennedy	Buffalo	42.886492	-78.878606
Joshua Bailey	Bowmanville	43.913058	-78.689606
Trevor Smith	Ottawa	45.420543	-75.691767
Tim Sestito	Rome	43.212197	-75.455042
Zach Bogosian	Massena	44.928258	-74.892035
Alexandre Bolduc	Montreal	45.511528	-73.550721
Max Pacioretty	New Canaan	41.146616	-73.493429
Brandon Sutter	Huntington	40.868245	-73.426805
Ben Lovejoy	Concord	43.20866	-71.537371
Cory Schneider	Salem	42.519391	-70.89627
Andrew Gordon	Halifax	44.649756	-66.575912
Andrew MacDonald	Judique	45.876396	-61.490497
Adam Pardy	Bonavista	48.654159	-53.112043
Colton Gillies	White Rock	49.022222	-122.80359
Mike Santorelli	Vancouver	49.260787	-123.112918
Andreas Nodl	Vienna		
Michael Frolik	Kladno		
Jakub Voracek	Kladno		
Michal Neuvirth	Usti Labem		
Mikkel Boedker	Brondby		
Peter Regin	Herning		
Jesse Joensuu	Pori		
Ville Leino	Savonlinna		
Antti Niemi	Vantaa		
Alexander Sulzer	Kaufbeuren		
Luca Sbisa	Ozieri		
Nikolai Kulemin	Magnitogorsk		
Semyon Varlamov	Samara		
Artem Anisimov	Yaroslavl		
Tom Wandell	Sodertalje		
Patric Hornqvist	Sollentuna		
Mikael Backlund	Vasteras		
Patrik Berglund	Vesteras		
Yannick Weber	Morges		
Dean Arsene	Murrayville	49.089391	-122.624752
Scott Jackson	Salmon Arm	50.70033	-119.284738
MacGregor Sharp	Red Deer	52.267767	-113.811302
Dustin Kohn	Edmonton	53.544455	-113.490859
Andrew Bodnarchuk	Drumheller	51.461704	-112.707818
Ryan Keller	Saskatoon	52.13249	-106.683119
Shaun Heshka	Melville	50.929508	-102.804478
Matt Zaba	Yorkton	51.213424	-102.462645
Danny Irmen	Fargo	46.876967	-96.790405
Trevor Frischmon	Ham Lake	45.250245	-93.249569
Corey Elkins	West Bloomfield	42.568381	-83.369172
Justin Mercier	Erie	42.121036	-80.054038
Brayden Irwin	Toronto	43.652976	-79.382856
Marc-Andre Cliche	Rouyn-Noranda	48.234054	-79.018812
Jeremy Duchesne	Silver Spring	38.991056	-77.025569
Mathieu Carle	Gatineau	45.476592	-75.702114
Charles Linglet	Montreal	45.511528	-73.550721
Maxime Fortunus	La Prairie	45.417183	-73.488272
David Laliberte	St-Jean-Sur-Richelie	45.306043	-73.258286
Jeff Penner	Steinbach	49.526268	-96.684307
Brock Trotter	Brandon	49.848577	-99.950312
Tomas Kana	Opava		
Alexander Salak	Strakonice		
Mika Pyorala	Oulu		
Ilkka Heikkinen	Rauma		
Ilkka Pikkarainen	Sonkajarvi		
Perttu Lindgren	Tampere		
Alexandre Pechurskiy	Magnitogorsk		
Anton Klementyev	Togliatti		
Johan Motin	Kariskoga		
Johan Backlund	Skeleftea		
Mike Brodeur	Calgary	51.045074	-114.059049
Ryan Stoa	Bloomington	44.840421	-93.300993
Dan Sexton	Apple Valley	44.731687	-93.218589
Matt Corrente	Mississauga	43.588039	-79.64253
Chad Kolarik	Abington	40.116332	-75.103271
Maxim Noreau	Montreal	45.511528	-73.550721
Sergei Shirokov	Moscow	55.770655	37.605029
Tyler Eckford	Vancouver	49.260787	-123.112918
Oskars Bartulis	Riga		
Mario Bliznak	Trencin		
Andreas Thuresson	Kristianstad		
Casey Wellman	Brentwood	37.93173	-121.697045
Cody Almond	Calgary	51.045074	-114.059049
Evan Oberg	Forestburg	52.582339	-112.065695
Dustin Tokarski	Humboldt	52.202175	-105.122725
Scott Parse	Kalamazoo	42.29143	-85.58908
Kyle Wilson	Oakville	43.467542	-79.687181
Mike Duco	Toronto	43.104333	-79.421096
Victor Oreskovich	Whitby	43.897659	-78.940855
Nick Palmieri	Utica	43.101252	-75.232478
Steven Zalewski	Utica	43.101252	-75.232478
Jerome Samson	Greenfield Park	45.485323	-73.478393
Guillaume Desbiens	Alma	48.551413	-71.65383
John McCarthy	Boston	42.357025	-71.063509
Mark Flood	Charlottetown	46.238953	-63.131711
Vladimir Zharkov	Elektrostal	55.787202	38.450591
Evgeny Dadonov	Chelyabinsk	55.179398	61.422202
Alex Plante	Brandon	49.848577	-99.950312
Zach Hamill	Vancouver	49.260787	-123.112918
Teemu Laakso	Tuusula		
Ryan O'Marra	Tokyo		
Arturs Kulda	Riga		
Clayton Stoner	Port McNeill	50.589964	-127.085752
Aaron Gagnon	Quesnel	52.980966	-122.490561
Cody Franson	Salmon Arm	50.70033	-119.284738
Jay Rosehill	Olds	51.791973	-114.104677
Chad Johnson	Calgary	51.045074	-114.059049
Nick Johnson	Calgary	51.045074	-114.059049
Deryk Engelland	Edmonton	53.544455	-113.490859
Tyler Ennis	Edmonton	53.544455	-113.490859
Keaton Ellerby	Strathmore	51.037908	-113.400619
Mark Letestu	Elk Point	53.897449	-110.900967
Brayden Schenn	Saskatoon	52.13249	-106.683119
James Wright	Saskatoon	52.13249	-106.683119
Jared Cowen	Allan	51.89395	-106.055013
Tyler Bozak	Regina	50.454439	-104.605965
Devan Dubnyk	Regina	50.454439	-104.605965
Tyler Myers	Houston	29.764739	-95.367646
Nate Prosser	Elk River	45.317011	-93.580526
J.T. Wyman	Wayzata	44.974134	-93.506762
Jamie McBain	Edina	44.88954	-93.350303
Tom Pyatt	Thunder Bay	48.382269	-89.246933
Drayson Bowman	Grand Rapids	42.963142	-85.66644
Alec Martinez	Rochester Hills	42.657402	-83.147293
Matt Martin	Windsor	42.314259	-83.037386
Ryan Wilson	Windsor	42.314259	-83.037386
Ryan O'Reilly	Clinton	43.617366	-81.539247
Justin Peters	Blyth	43.736527	-81.429314
Logan Couture	London	42.98782	-81.241753
Nazem Kadri	London	42.98782	-81.241753
Nick Spaling	Palmerston	43.834538	-80.848296
Micheal Haley	Guelph	43.545259	-80.249781
Dylan Reese	Pittsburgh	40.443127	-79.962133
John Tavares	Oakville	43.467542	-79.687181
Richard Clune	Toronto	43.104333	-79.421096
P.K. Subban	Toronto	43.652976	-79.382856
Michael Del Zotto	Stouffville	43.969598	-79.2389
Matt Duchene	Haliburton	45.048223	-78.509721
Derek Smith	Belleville	44.163313	-77.386545
Grant Clitsome	Gloucester	45.448908	-75.595073
Eric Tangradi	Philadelphia	39.951722	-75.161635
Francis Wathier	St. Isidore	45.388511	-74.907422
Bob Sanguinetti	Trenton	40.217102	-74.742362
James Van Riemsdyk	Middletown	40.396474	-74.092337
Jason Demers	Dorval	45.450532	-73.74928
Colin Wilson	Greenwich	41.025138	-73.625323
Matt Gilroy	North Bellmore	40.663734	-73.529841
Colin McDonald	New Haven	41.308346	-72.927036
Nick Bonino	Hartford	41.763767	-72.685237
Mathieu Perreault	Drummondville	45.880547	-72.482919
Brad Marchand	Halifax	44.649756	-71.575912
Bobby Butler	Marlborough	42.3464	-71.551945
John Carlson	Natick	42.28317	-71.349166
David Desharnais	Quebec City	46.803455	-71.242647
Benn Ferriero	Essex	42.632199	-70.78331
Adam McQuaid	Charlottetown	46.238953	-63.131711
Frazer McLaren	Winnipeg	49.898957	-97.136776
Justin Falk	Snowflake	49.046951	-98.66013
Ryan White	Brandon	49.848577	-99.950312
Evander Kane	Vancouver	49.260787	-123.112918
Brandon Yip	Vancouver	49.260787	-123.112918
Jamie Benn	Victoria	48.428388	-123.365627
Michael Grabner	Villach		
Jakub Kindl	Sumperk		
Philip Larsen	Esbjerg		
Lars Eller	Rodovre		
Anton Khudobin	Ust-Kamenogorsk		
Kaspars Daugavins	Riga		
Dmitri Kulikov	Lipetsk		
Andrei Loktionov	Voskresensk		
Jonas Gustavsson	Danderyd		
Erik Karlsson	Lansbro		
Carl Gunnarsson	Orebro		
Victor Hedman	Ornskoldsvik		
Jhonas Enroth	Stockholm		
Viktor Stalberg	Stockholm		
Mark Dekanich	North Vancouver	49.322775	-123.070743
Brendon Nash	Kamloops	50.675879	-120.326276
Nathan Lawson	Calgary	51.045074	-114.059049
Mike Moore	Calgary	51.045074	-114.059049
Travis Morin	Brooklyn Park	45.093067	-93.358725
Phil McRae	Apple Valley	44.731687	-93.218589
Lee Sweatt	Elburn	41.892565	-88.472071
Brian Fahey	Glenview	42.069242	-87.787658
Mark Katic	Timmins	48.477266	-81.331374
Justin DiBenedetto	Maple	43.855372	-79.516763
Stefan Della Rovere	Richmond Hill	43.883158	-79.440661
Jamie Doornbosch	Richmond Hill	43.883158	-79.440661
Cameron Gaunce	Markham	43.858216	-79.337304
Thomas McCollum	Amherst	42.975543	-78.791103
Shane Sims	East Amherst	43.018454	-78.696676
Jamie Arniel	Kingston	44.230449	-76.487058
Matt Campanale	Chester Springs	40.095218	-75.617018
Colby Cohen	Villanova	40.03783	-75.348632
Hugh Jessiman	New York	40.71565	-74.00401
Yann Sauve	Montreal	45.511528	-73.550721
Olivier Magnan	Sherbrooke	45.400915	-71.882336
Drew Bagnall	Oakbank	49.939388	-96.8425
Brodie Dupont	Russell	50.78046	-101.284877
Mikko Koskinen	Vantaa		
Marcel Mueller	Berlin		
Timo Pielmeier	Deggendorf		
Jonas Holos	Sarpsborg		
Andrey Zubarev	Ufa		
Alexander Vasyunov	Yaroslavl		
Johan Harju	Overtarnea		
Linus Klasen	Stockholm		
Roman Wick	Zuzwil		
Brad Mills	Terrace	54.518582	-128.603162
Rhett Rakhshani	Huntington Beach	33.700782	-118.018593
Lance Bouma	Provost	52.356117	-110.260578
Ben Holmstrom	Colorado Springs	38.834511	-104.791318
Steven Kampfer	Ann Arbor	42.280433	-83.745071
Brett MacLean	London	42.98782	-81.241753
Evan Brophey	Kitchener	43.434673	-80.478375
Blake Geoffrion	Plantation	26.127834	-80.232821
Greg Nemisz	Courtice	43.911534	-78.788045
Jonathan Matsumoto	Ottawa	45.420543	-75.691767
Carson McMillan	Brandon	49.848577	-99.950312
Evgeny Grachev	Khabarovsk	48.517404	135.103127
Tomas Kubalik	Plzen		
Carl Klingberg	Gothenburg		
Linus Omark	Overtornea		
Andreas Engqvist	Stockholm		
Henrik Karlsson	Stockholm		
Nino Niederreiter	Chur		
Brandon McMillan	Richmond	49.159596	-123.105674
Mark Olver	Burnaby	49.2293	-123.002115
Patrick Wiercioch	Burnaby	49.2293	-123.002115
Scott Timmins	Hamilton	43.253309	-122.868105
Nick Drazenovic	Prince George	53.918205	-122.748299
Aaron Volpatti	Revelstoke	50.998135	-118.194244
Jonathon Blum	Long Beach	33.770316	-118.194047
Joe Colborne	Calgary	51.045074	-114.059049
Dana Tyrell	Airdrie	51.291935	-114.014268
Paul Postma	Red Deer	52.267767	-113.811302
Colton Sceviour	Red Deer	52.267767	-113.811302
Nick Holden	St. Albert	53.630626	-113.62666
Andre Benoit	St. Albert	53.630728	-113.625458
Matt Frattin	Edmonton	53.544455	-113.490859
Matt Kassian	Edmonton	53.544455	-113.490859
Jared Spurgeon	Edmonton	53.544455	-113.490859
Rob Klinkhammer	Lethbridge	49.695619	-112.840572
Richard Bachman	Salt Lake City	40.759967	-111.896109
Braden Holtby	Lloydminster	53.278381	-110.006953
Dwight King	Meadowlake	54.131836	-108.428066
Adam Cracknell	Prince Albert	53.203668	-105.7538
Keith Aulie	Regina	50.454439	-104.605965
Jordan Eberle	Regina	50.454439	-104.605965
Chris Vande Velde	Moorhead	46.873275	-96.767388
Nick Leddy	Eden Prairie	44.854706	-93.470327
Ryan McDonagh	St. Paul	44.953315	-93.090776
Justin Braun	St. Paul	44.953558	-93.090261
Alex Stalock	South St. Paul	44.876043	-93.026719
Jim O'Brien	Maplewood	44.952403	-92.993651
Derek Stepan	Hastings	44.744047	-92.851451
Adam Henrique	Brantford	43.138841	-90.265139
Joe Vitale	St. Louis	38.625549	-90.194576
John Moore	Winnetka	42.108195	-87.73692
Tommy Wingels	Evanston	42.045225	-87.688421
Ian Cole	Ann Arbor	42.280433	-83.745071
Jeff Petry	Ann Arbor	42.280433	-83.745071
Chris Summers	Ann Arbor	42.280433	-83.745071
Cam Fowler	Northville	42.431217	-83.483431
Aaron Palushaj	Livonia	42.368592	-83.351329
Erik Condra	Trenton	42.139454	-83.179182
Eric Wellwood	Windsor	42.314259	-83.037386
Matt Taormina	Warren	42.490341	-83.027649
T.J. Brodie	Chatham	42.407626	-82.185303
Andrew Desjardins	Lively	46.353029	-81.33388
Cory Emmerton	St. Thomas	42.777761	-81.182008
Jake Muzzin	Woodstock	43.131521	-80.747062
Kyle Clifford	Ayr	43.285612	-80.450752
Zac Dalpe	Paris	43.194107	-80.384498
Matt Bartkowski	Pittsburgh	40.443127	-79.962133
Tyler Seguin	Brampton	43.731881	-79.723152
Zac Rinaldo	Mississauga	43.588039	-79.64253
